Response ID,Survey date,Region,Branch,Staff member,Staff role,Interaction type,Behaviour item order,Behaviour statement,Behaviour score,Behaviour agreement rating,Behaviour agreement group,NPS score,NPS group,Satisfaction score,Satisfaction group,Dataset label,Low-volume warning flag
VOM-SYN-0137,2026-06-16,Metro South,Branch C,Staff F,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0137,2026-06-16,Metro South,Branch C,Staff F,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0137,2026-06-16,Metro South,Branch C,Staff F,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",5,Strongly agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0137,2026-06-16,Metro South,Branch C,Staff F,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0137,2026-06-16,Metro South,Branch C,Staff F,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0137,2026-06-16,Metro South,Branch C,Staff F,Member Service Representative,Service,6,They made it easy for me to get what I needed.,5,Strongly agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0063,2026-05-09,Metro North,Branch A,Staff A,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0063,2026-05-09,Metro North,Branch A,Staff A,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0063,2026-05-09,Metro North,Branch A,Staff A,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0063,2026-05-09,Metro North,Branch A,Staff A,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0063,2026-05-09,Metro North,Branch A,Staff A,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0063,2026-05-09,Metro North,Branch A,Staff A,Member Service Representative,Service,6,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0094,2026-05-27,Metro South,Branch C,Staff F,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0094,2026-05-27,Metro South,Branch C,Staff F,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0094,2026-05-27,Metro South,Branch C,Staff F,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0094,2026-05-27,Metro South,Branch C,Staff F,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0094,2026-05-27,Metro South,Branch C,Staff F,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0094,2026-05-27,Metro South,Branch C,Staff F,Member Service Representative,Service,6,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0029,2026-04-14,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0029,2026-04-14,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0029,2026-04-14,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0029,2026-04-14,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",3,Neither agree nor disagree,Neutral,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0029,2026-04-14,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0029,2026-04-14,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,6,They made it easy for me to get what I needed.,5,Strongly agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0139,2026-06-17,Island & Coastal,Branch G,Staff M,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0139,2026-06-17,Island & Coastal,Branch G,Staff M,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0139,2026-06-17,Island & Coastal,Branch G,Staff M,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",2,Somewhat disagree,Disagree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0139,2026-06-17,Island & Coastal,Branch G,Staff M,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0139,2026-06-17,Island & Coastal,Branch G,Staff M,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0139,2026-06-17,Island & Coastal,Branch G,Staff M,Member Service Representative,Service,6,They made it easy for me to get what I needed.,2,Somewhat disagree,Disagree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0123,2026-06-10,Metro North,Branch B,Staff C,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0123,2026-06-10,Metro North,Branch B,Staff C,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0123,2026-06-10,Metro North,Branch B,Staff C,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0123,2026-06-10,Metro North,Branch B,Staff C,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0123,2026-06-10,Metro North,Branch B,Staff C,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0123,2026-06-10,Metro North,Branch B,Staff C,Member Service Representative,Service,6,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0012,2026-04-05,Fraser Valley,Branch E,Staff I,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0012,2026-04-05,Fraser Valley,Branch E,Staff I,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,4,Somewhat agree,Agree,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0012,2026-04-05,Fraser Valley,Branch E,Staff I,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0012,2026-04-05,Fraser Valley,Branch E,Staff I,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0012,2026-04-05,Fraser Valley,Branch E,Staff I,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0012,2026-04-05,Fraser Valley,Branch E,Staff I,Member Service Representative,Service,6,They made it easy for me to get what I needed.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0057,2026-05-02,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0057,2026-05-02,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0057,2026-05-02,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",4,Somewhat agree,Agree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0057,2026-05-02,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",2,Somewhat disagree,Disagree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0057,2026-05-02,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0057,2026-05-02,Fraser Valley,Branch F,Staff K,Member Service Representative,Service,6,They made it easy for me to get what I needed.,2,Somewhat disagree,Disagree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0069,2026-05-13,Fraser Valley,Branch E,Staff I,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,2,Somewhat disagree,Disagree,6,Detractor,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0069,2026-05-13,Fraser Valley,Branch E,Staff I,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,1,Strongly disagree,Disagree,6,Detractor,2,Dissatisfied,Illustrative synthetic data — not actual results,No
